phylum	genus	date	pmid
Proteobacteria	Escherichia	2012-04	22170070
Proteobacteria	Escherichia	2012-05	22169356
Proteobacteria	Escherichia	2012-05	22168819
Proteobacteria	Escherichia	2011-12	22168595
Proteobacteria	Escherichia	2012-01	22168363
Proteobacteria	Escherichia	2012-01	22167666
Proteobacteria	Escherichia	2012-01	22167665
Proteobacteria	Escherichia	2012-10	22167454
Proteobacteria	Escherichia	2012-05	22167371
Proteobacteria	Escherichia	2012-05	22167368
Proteobacteria	Escherichia	2012-01	22166049
Proteobacteria	Escherichia	2011-09	22164698
Proteobacteria	Escherichia	2011-04	22164626
Proteobacteria	Escherichia	2011-01	22164251
Proteobacteria	Escherichia	2011-01	22164059
Proteobacteria	Escherichia	2011-01	22164050
Proteobacteria	Escherichia	2011-01	22163306
Proteobacteria	Escherichia	2012-03	22162520
Proteobacteria	Escherichia	2012-05	22161628
Proteobacteria	Escherichia	2012-01	22161353
Proteobacteria	Escherichia	2012-02	22161261
Proteobacteria	Escherichia	2012-02	22161141
Proteobacteria	Escherichia	2012-01	22160906
Proteobacteria	Escherichia	2012-01	22160902
Proteobacteria	Escherichia	2012-01	22160899
Proteobacteria	Escherichia	2012-01	22160895
Proteobacteria	Escherichia	2012-01	22160784
Proteobacteria	Escherichia	2012-04	22160295
Proteobacteria	Escherichia	2012-03	22159740
Proteobacteria	Escherichia	2012-03	22159736
Proteobacteria	Escherichia	2012-03	22159735
Proteobacteria	Escherichia	2012-01	22159605
Proteobacteria	Escherichia	2012-05	22159603
Proteobacteria	Escherichia	2012-02	22156427
Proteobacteria	Escherichia	2011-01	22156243
Proteobacteria	Escherichia	2012-03	22155816
Proteobacteria	Escherichia	2012-02	22155387
Proteobacteria	Escherichia	2012-03	22155222
Proteobacteria	Escherichia	2012-02	22155067
Proteobacteria	Escherichia	2012-02	22154977
Proteobacteria	Escherichia	2011-12	22152805
Proteobacteria	Escherichia	2011-12	22152005
Proteobacteria	Escherichia	2011-12	22151946
Proteobacteria	Escherichia	2012-03	22150556
Proteobacteria	Escherichia	2011-01	22149493
Proteobacteria	Escherichia	2011-12	22149284
Proteobacteria	Escherichia	2011-12	22149280
Proteobacteria	Escherichia	2011-12	22149277
Proteobacteria	Escherichia	2012-03	22146852
Proteobacteria	Escherichia	2011-01	22146731
Proteobacteria	Escherichia	2011-01	22146726
Proteobacteria	Escherichia	2011-01	22146715
Proteobacteria	Escherichia	2012-01	22144366
Proteobacteria	Escherichia	2012-01	22144360
Proteobacteria	Escherichia	2012-01	22144355
Proteobacteria	Escherichia	2012-01	22144352
Proteobacteria	Escherichia	2012-10	22143982
Proteobacteria	Escherichia	2012-03	22143397
Proteobacteria	Escherichia	2012-03	22143070
Proteobacteria	Escherichia	2012-02	22143035
Proteobacteria	Escherichia	2011-12	22142732
Proteobacteria	Escherichia	2012-02	22139730
Proteobacteria	Escherichia	2011-12	22139185
Proteobacteria	Escherichia	2011-12	22139182
Proteobacteria	Escherichia	2011-12	22139179
Proteobacteria	Escherichia	2011-12	22139176
Proteobacteria	Escherichia	2011-12	22139174
Proteobacteria	Escherichia	2011-12	22139173
Proteobacteria	Escherichia	2011-12	22139172
Proteobacteria	Escherichia	2011-12	22139170
Proteobacteria	Escherichia	2012-06	22139017
Proteobacteria	Escherichia	2011-12	22139012
Proteobacteria	Escherichia	2012-02	22138596
Proteobacteria	Escherichia	2012-02	22138482
Proteobacteria	Escherichia	2012-04	22138321
Proteobacteria	Escherichia	2012-01	22138240
Proteobacteria	Escherichia	2012-02	22138186
Proteobacteria	Escherichia	2012-02	22134924
Proteobacteria	Escherichia	2012-02	22134704
Proteobacteria	Escherichia	2012-01	22134654
Proteobacteria	Escherichia	2012-03	22134639
Proteobacteria	Escherichia	2012-01	22134441
Proteobacteria	Escherichia	2011-12	22134125
Proteobacteria	Escherichia	2012-01	22133602
Proteobacteria	Escherichia	2012-01	22133443
Proteobacteria	Escherichia	2012-01	22133442
Proteobacteria	Escherichia	2012-01	22133432
Proteobacteria	Escherichia	2012-01	22133362
Proteobacteria	Escherichia	2012-02	22133074
Proteobacteria	Escherichia	2012-01	22131001
Proteobacteria	Escherichia	2012-04	22130742
Proteobacteria	Escherichia	2012-01	22130500
Proteobacteria	Escherichia	2012-01	22128152
Proteobacteria	Escherichia	2012-01	22127754
Proteobacteria	Escherichia	2012-01	22127413
Proteobacteria	Escherichia	2011-11	22127122
Proteobacteria	Escherichia	2011-11	22126762
Proteobacteria	Escherichia	2011-12	24061113
Proteobacteria	Escherichia	2012-03	22125293
Proteobacteria	Escherichia	2012-05	22125231
Proteobacteria	Escherichia	2012-04	22125050
Proteobacteria	Escherichia	2012-03	22124805
Proteobacteria	Escherichia	2012-03	22124721
Proteobacteria	Escherichia	2011-12	22123987
Proteobacteria	Escherichia	2012-01	22123822
Proteobacteria	Escherichia	2011-09	22121775
Proteobacteria	Escherichia	2012-06	22120622
Proteobacteria	Escherichia	2012-04	22120533
Proteobacteria	Escherichia	2012-03	22119775
Proteobacteria	Escherichia	2012-01	22119137
Proteobacteria	Escherichia	2011-11	22118682
Proteobacteria	Escherichia	2012-02	22118660
Proteobacteria	Escherichia	2011-12	22118071
Proteobacteria	Escherichia	2012-02	22117777
Proteobacteria	Escherichia	2011-11	22117688
Proteobacteria	Escherichia	2011-09	22117521
Proteobacteria	Escherichia	2011-09	22117520
Proteobacteria	Escherichia	2011-09	22117519
Proteobacteria	Escherichia	2011-09	22117515
Proteobacteria	Escherichia	2012-01	22117065
Proteobacteria	Escherichia	2012-03	22116386
Proteobacteria	Escherichia	2012-01	22115954
Proteobacteria	Escherichia	2013-01	22115732
Proteobacteria	Escherichia	2011-12	22114197
Proteobacteria	Escherichia	2012-07	22113842
Proteobacteria	Escherichia	2012-06	22113557
Proteobacteria	Escherichia	2011-05	22113019
Proteobacteria	Escherichia	2011-05	22113015
Proteobacteria	Escherichia	2011-05	22113014
Proteobacteria	Escherichia	2011-04	22112954
Proteobacteria	Escherichia	2011-03	22112909
Proteobacteria	Escherichia	2011-03	22112905
Proteobacteria	Escherichia	2011-03	22112904
Proteobacteria	Escherichia	2012-05	22112855
Proteobacteria	Escherichia	2011-02	22112829
Proteobacteria	Escherichia	2011-09	22112566
Proteobacteria	Escherichia	2011-08	22112513
Proteobacteria	Escherichia	2011-08	22112512
Proteobacteria	Escherichia	2011-07	22112416
Proteobacteria	Escherichia	2011-07	22112398
Proteobacteria	Escherichia	2011-06	22112271
Proteobacteria	Escherichia	2011-06	22112270
Proteobacteria	Escherichia	2011-06	22112263
Proteobacteria	Escherichia	2012-01	22111525
Proteobacteria	Escherichia	2011-01	22110597
Proteobacteria	Escherichia	2012-02	22109740
Proteobacteria	Escherichia	2011-10	22109358
Proteobacteria	Escherichia	2012-03	22108619
Proteobacteria	Escherichia	2011-01	22108384
Proteobacteria	Escherichia	2013-01	22107968
Proteobacteria	Escherichia	2012-01	22107949
Proteobacteria	Escherichia	2012-01	22107906
Proteobacteria	Escherichia	2012-01	22107593
Proteobacteria	Escherichia	2012-02	22105763
Proteobacteria	Escherichia	2012-03	22105550
Proteobacteria	Escherichia	2012-03	22103597
Proteobacteria	Escherichia	2012-03	22103353
Proteobacteria	Escherichia	2011-11	22102820
Proteobacteria	Escherichia	2012-03	22102588
Proteobacteria	Escherichia	2012-03	22102579
Proteobacteria	Escherichia	2011-11	22102235
Proteobacteria	Escherichia	2012-06	22102096
Proteobacteria	Escherichia	2011-10	22102045
Proteobacteria	Escherichia	2011-10	22102032
Proteobacteria	Escherichia	2012-01	22101786
Proteobacteria	Escherichia	2012-05	22101784
Proteobacteria	Escherichia	2012-02	22101456
Proteobacteria	Escherichia	2012-02	22101446
Proteobacteria	Escherichia	2012-02	22101055
Proteobacteria	Escherichia	2012-02	22101053
Proteobacteria	Escherichia	2012-01	22101038
Proteobacteria	Escherichia	2012-01	22101037
Proteobacteria	Escherichia	2012-03	22100524
Proteobacteria	Escherichia	2012-01	22100433
Proteobacteria	Escherichia	2012-02	22100429
Proteobacteria	Escherichia	2012-03	22100277
Proteobacteria	Escherichia	2011-08	22097815
Proteobacteria	Escherichia	2011-08	22097807
Proteobacteria	Escherichia	2011-08	22097803
Proteobacteria	Escherichia	2011-07	22096991
Proteobacteria	Escherichia	2011-01	22096603
Proteobacteria	Escherichia	2012-02	22095689
Proteobacteria	Escherichia	2012-04	22094962
Proteobacteria	Escherichia	2011-12	22093820
Proteobacteria	Escherichia	2011-12	22092859
Proteobacteria	Escherichia	2011-11	22092809
Proteobacteria	Escherichia	2011-10	22092720
Proteobacteria	Escherichia	2011-10	22092684
Proteobacteria	Escherichia	2012-01	22092591
Proteobacteria	Escherichia	2012-01	22092490
Proteobacteria	Escherichia	2012-04	22089966
Proteobacteria	Escherichia	2012-03	22089389
Proteobacteria	Escherichia	2012-01	22088357
Proteobacteria	Escherichia	2010-10	22087071
Proteobacteria	Escherichia	2012-01	22085970
Proteobacteria	Escherichia	2012-03	22085722
Proteobacteria	Escherichia	2012-01	22085549
Proteobacteria	Escherichia	2012-08	22083893
Proteobacteria	Escherichia	2012-01	22083749
Proteobacteria	Escherichia	2012-01	22083748
Proteobacteria	Escherichia	2012-01	22083739
Proteobacteria	Escherichia	2012-03	22083718
Proteobacteria	Escherichia	2012-03	22083717
Proteobacteria	Escherichia	2012-01	22083470
Proteobacteria	Escherichia	2012-03	22083279
Proteobacteria	Escherichia	2012-02	22083276
Proteobacteria	Escherichia	2012-01	22083128
Proteobacteria	Escherichia	2012-01	22082563
Proteobacteria	Escherichia	2012-01	22081561
Proteobacteria	Escherichia	2011-11	22081550
Proteobacteria	Escherichia	2011-12	22081477
Proteobacteria	Escherichia	2012-05	22080342
Proteobacteria	Escherichia	2012-01	22079751
Proteobacteria	Escherichia	2011-12	22079701
Proteobacteria	Escherichia	2011-12	22079212
Proteobacteria	Escherichia	2012-02	22079042
Proteobacteria	Escherichia	2012-01	22078969
Proteobacteria	Escherichia	2011-01	22078528
Proteobacteria	Escherichia	2012-03	22076828
Proteobacteria	Escherichia	2012-05	22076051
Proteobacteria	Escherichia	2012-04	22075923
Proteobacteria	Escherichia	2012-05	22075637
Proteobacteria	Escherichia	2012-05	22075635
Proteobacteria	Escherichia	2012-05	22075630
Proteobacteria	Escherichia	2012-02	22075389
Proteobacteria	Escherichia	2011-01	22073212
Proteobacteria	Escherichia	2011-01	22072918
Proteobacteria	Escherichia	2011-09	22072819
Proteobacteria	Escherichia	2011-12	22070901
Proteobacteria	Escherichia	2011-09	22069760
Proteobacteria	Escherichia	2012-09	22069026
Proteobacteria	Escherichia	2011-01	22068980
Proteobacteria	Escherichia	2011-10	22068497
Proteobacteria	Escherichia	2011-01	22065988
Proteobacteria	Escherichia	2011-01	22065454
Proteobacteria	Escherichia	2012-01	22064863
Proteobacteria	Escherichia	2012-07	22064680
Proteobacteria	Escherichia	2012-01	22064540
Proteobacteria	Escherichia	2011-11	22060187
Proteobacteria	Escherichia	2011-12	22059728
Proteobacteria	Escherichia	2011-12	22059588
Proteobacteria	Escherichia	2012-01	22057936
Proteobacteria	Escherichia	2012-01	22057268
Proteobacteria	Escherichia	2011-01	22056439
Proteobacteria	Escherichia	2011-01	22056425
Proteobacteria	Escherichia	2011-11	22053913
Proteobacteria	Escherichia	2012-01	22052497
Proteobacteria	Escherichia	2012-02	22051782
Proteobacteria	Escherichia	2012-02	22051539
Proteobacteria	Escherichia	2012-01	22051376
Proteobacteria	Escherichia	2012-02	22048277
Proteobacteria	Escherichia	2012-04	22047714
Proteobacteria	Escherichia	2012-08	22044754
Proteobacteria	Escherichia	2011-11	22044664
Proteobacteria	Escherichia	2011-07	22043799
Proteobacteria	Escherichia	2011-09	22043700
Proteobacteria	Escherichia	2012-02	22042303
Proteobacteria	Escherichia	2012-07	22042292
Proteobacteria	Escherichia	2012-04	22042231
Proteobacteria	Escherichia	2011-10	22040982
Proteobacteria	Escherichia	2011-11	22040731
Proteobacteria	Escherichia	2011-09	22040436
Proteobacteria	Escherichia	2012-01	22038854
Proteobacteria	Escherichia	2012-03	22038678
Proteobacteria	Escherichia	2012-01	22038610
Proteobacteria	Escherichia	2011-10	22038594
Proteobacteria	Escherichia	2012-02	22038547
Proteobacteria	Escherichia	2012-03	22038382
Proteobacteria	Escherichia	2012-02	22038245
Proteobacteria	Escherichia	2011-12	22037946
Proteobacteria	Escherichia	2012-02	22037290
Proteobacteria	Escherichia	2012-02	22036231
Proteobacteria	Escherichia	2011-11	22035228
Proteobacteria	Escherichia	2012-01	22035079
Proteobacteria	Escherichia	2011-06	22034825
Proteobacteria	Escherichia	2011-06	22034823
Proteobacteria	Escherichia	2011-01	22034025
Proteobacteria	Escherichia	2012-01	22033733
Proteobacteria	Escherichia	2012-01	22032840
Proteobacteria	Escherichia	2011-10	22031030
Proteobacteria	Escherichia	2011-12	22030372
Proteobacteria	Escherichia	2011-12	22029745
Proteobacteria	Escherichia	2011-12	22027278
Proteobacteria	Escherichia	2011-11	22026583
Proteobacteria	Escherichia	2011-12	22026368
Proteobacteria	Escherichia	2011-11	22025724
Proteobacteria	Escherichia	2011-12	22024344
Proteobacteria	Escherichia	2011-11	22024131
Proteobacteria	Escherichia	2012-01	22023966
Proteobacteria	Escherichia	2011-01	22022554
Proteobacteria	Escherichia	2012-02	22021385
Proteobacteria	Escherichia	2012-01	22021189
Proteobacteria	Escherichia	2012-03	22021171
Proteobacteria	Escherichia	2012-01	22020745
Proteobacteria	Escherichia	2012-01	22020510
Proteobacteria	Escherichia	2012-01	22020506
Proteobacteria	Escherichia	2011-09	22020466
Proteobacteria	Escherichia	2012-01	22020226
Proteobacteria	Escherichia	2011-10	22020067
Proteobacteria	Escherichia	2012-02	22019762
Proteobacteria	Escherichia	2012-10	22019192
Proteobacteria	Escherichia	2012-01	22018749
Proteobacteria	Escherichia	2011-10	22018139
Proteobacteria	Escherichia	2011-07	22016990
Proteobacteria	Escherichia	2011-07	22016988
Proteobacteria	Escherichia	2011-07	22016985
Proteobacteria	Escherichia	2011-07	22016984
Proteobacteria	Escherichia	2011-07	22016982
Proteobacteria	Escherichia	2011-07	22016980
Proteobacteria	Escherichia	2011-01	22016660
Proteobacteria	Escherichia	2011-01	22016627
Proteobacteria	Escherichia	2012-01	22015987
Proteobacteria	Escherichia	2012-03	22015543
Proteobacteria	Escherichia	2011-12	22015401
Proteobacteria	Escherichia	2011-12	22013066
Proteobacteria	Escherichia	2012-01	22012896
Proteobacteria	Escherichia	2012-07	22012022
Proteobacteria	Escherichia	2012-02	22009571
Proteobacteria	Escherichia	2012-01	22009263
Proteobacteria	Escherichia	2012-02	22009059
Proteobacteria	Escherichia	2011-10	22009040
Proteobacteria	Escherichia	2011-11	22008943
Proteobacteria	Escherichia	2011-11	22008939
Proteobacteria	Escherichia	2011-11	22008938
Proteobacteria	Escherichia	2012-01	22008418
Proteobacteria	Escherichia	2012-01	22008417
Proteobacteria	Escherichia	2011-10	22008073
Proteobacteria	Escherichia	2011-10	22008071
Proteobacteria	Escherichia	2011-01	22007145
Proteobacteria	Escherichia	2011-10	22006322
Proteobacteria	Escherichia	2012-03	22005741
Proteobacteria	Escherichia	2012-04	22005738
Proteobacteria	Escherichia	2011-11	22005461
Proteobacteria	Escherichia	2011-12	22003022
Proteobacteria	Escherichia	2012-01	22002161
Proteobacteria	Escherichia	2012-02	22002070
Proteobacteria	Escherichia	2011-12	22002057
Proteobacteria	Escherichia	2011-12	22001938
Proteobacteria	Escherichia	2012-01	22001844
Proteobacteria	Escherichia	2012-02	22001496
Proteobacteria	Escherichia	2011-11	22001432
Proteobacteria	Escherichia	2012-01	22001374
Proteobacteria	Escherichia	2012-01	22001274
Proteobacteria	Escherichia	2011-11	22001202
Proteobacteria	Escherichia	2012-01	22000740
Proteobacteria	Escherichia	2011-10	22000368
Proteobacteria	Escherichia	2011-07	21999538
Proteobacteria	Escherichia	2011-09	21998953
Proteobacteria	Escherichia	2011-09	21998951
Proteobacteria	Escherichia	2012-01	21998160
Proteobacteria	Escherichia	2011-12	21998096
Proteobacteria	Escherichia	2011-12	21997307
Proteobacteria	Escherichia	2012-03	21997275
Proteobacteria	Escherichia	2012-01	21996027
Proteobacteria	Escherichia	2011-11	21995857
Proteobacteria	Escherichia	2011-12	21994355
Proteobacteria	Escherichia	2012-01	21993429
Proteobacteria	Escherichia	2011-10	21992454
Proteobacteria	Escherichia	2011-10	21988831
Proteobacteria	Escherichia	2011-12	21987124
Proteobacteria	Escherichia	2011-11	21986057
Proteobacteria	Escherichia	2011-12	21984785
Proteobacteria	Escherichia	2012-01	21984653
Proteobacteria	Escherichia	2011-12	21984246
Proteobacteria	Escherichia	2012-02	21983971
Proteobacteria	Escherichia	2011-11	21983707
Proteobacteria	Escherichia	2012-01	21983421
Proteobacteria	Escherichia	2011-12	21983410
Proteobacteria	Escherichia	2011-11	21983363
Proteobacteria	Escherichia	2011-11	21983341
Proteobacteria	Escherichia	2012-01	21983234
Proteobacteria	Escherichia	2011-11	21982912
Proteobacteria	Escherichia	2011-11	21981660
Proteobacteria	Escherichia	2011-01	21979093
Proteobacteria	Escherichia	2011-01	21979082
Proteobacteria	Escherichia	2012-01	21978958
Proteobacteria	Escherichia	2012-01	21978604
Proteobacteria	Escherichia	2011-01	21978162
Proteobacteria	Escherichia	2011-12	21976725
Proteobacteria	Escherichia	2012-02	21975693
Proteobacteria	Escherichia	2011-11	21974851
Proteobacteria	Escherichia	2011-12	21974778
Proteobacteria	Escherichia	2012-01	21973189
Proteobacteria	Escherichia	2012-01	21971443
Proteobacteria	Escherichia	2011-08	21970182
Proteobacteria	Escherichia	2011-06	21970108
Proteobacteria	Escherichia	2011-06	21970102
Proteobacteria	Escherichia	2012-04	21968735
Proteobacteria	Escherichia	2011-11	21968655
Proteobacteria	Escherichia	2012-02	21968652
Proteobacteria	Escherichia	2012-02	21968479
Proteobacteria	Escherichia	2012-02	21968437
